Id,state_code,latitude,longitude,zip_code,city,name,founded_at,closed_at,age_final,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,status
922,CA,"42,712,207","-73,203,599",10003,New York,Image Space Media,01/01/2008,,4,1/19/2010,12/30/2010,2,2,2,"3,915,000",2,advertising,1,0,1,0,0,0,3,acquired
382,FL,"40,738,567","-73,987,199",10007,New York,SpaBooker,01/11/2007,,5,01/01/2008,01/10/2011,0,3,2,"14,700,000",2,software,0,1,1,0,0,0,4,acquired
843,NY,"4,074,188,770,000,000","-7,400,474,659,999,990",10011,New York,Oyster.com,01/03/2008,,4,01/03/2008,11/10/2012,0,4,4,"23,400,000",3,travel,0,0,1,1,1,0,2.25,acquired
677,CA,"40,728,425","-73,999,882",10012,New York,StyleTrek,01/02/2010,01/01/2012,2,01/02/2010,01/02/2010,0,0,1,"1,500,000",1,fashion,0,0,0,0,0,0,6,closed
933,CA,"40,730,646","-73,986,614",10005,New York,Oberon Media,01/01/2003,,9,06/10/2008,10/11/2010,5,7,2,"36,000,000",1,games_video,1,0,0,1,0,0,1,acquired
1133,CA,"40,730,646","-73,986,614",10005,New York,#waywire,01/06/2012,,0,6/30/2012,6/30/2012,0,0,1,"1,750,000",2,news,0,0,0,0,0,0,5,acquired
1026,NY,"40,729,839","-73,991,781",10003,New York,Feedtrace,10/08/2009,,3,01/03/2010,01/03/2010,0,0,1,"130,000",2,web,0,1,0,0,0,0,1,acquired
338,NY,"40,730,646","-73,986,614",10014,New York,BuyWithMe,01/03/2009,,3,1/20/2010,01/06/2011,1,2,4,"36,500,000",3,ecommerce,0,0,1,1,1,0,1.5,acquired
1045,WA,"40,737,216","-7,399,094,699,999,990",10003,New York,Robotgalaxy,01/01/2006,09/12/2012,6,01/01/2007,9/16/2008,1,2,2,"12,000,000",0,games_video,0,0,1,1,0,0,1,closed
864,CA,"4,073,901","-73,997,259",10011,New York,Instinctiv,01/08/2007,,5,01/06/2008,05/05/2011,0,4,3,"1,420,698",1,mobile,1,1,0,0,0,0,2,acquired
444,CA,"40,643,438","-73,886,452",10013,New York,Daylife,01/04/2006,,6,01/06/2007,6/16/2009,1,3,2,"12,300,000",3,enterprise,0,0,0,1,1,0,1.5,acquired
337,CA,"40,730,646","-73,986,614",10010,New York,GroupMe,01/05/2010,,2,8/25/2010,04/01/2011,0,1,2,"11,450,000",3,messaging,0,1,0,1,0,0,8.5,acquired
14,CA,"4,073,901","-73,997,259",10011,New York,Peek & Co,01/11/2007,2/22/2013,5,01/01/2008,12/08/2011,0,4,2,"626,096",3,mobile,1,0,1,0,0,0,1,closed
132,CA,"4,074,406","-74,004,592",10012,New York,Behance,01/02/2006,,6,5/14/2012,5/14/2012,6,6,1,"6,500,000",3,web,0,0,1,0,0,0,8,acquired
651,TX,"407,908,157","-739,722,939",10013,New York,Tutorspree,01/09/2010,08/09/2013,2,12/20/2011,2/18/2013,1,3,2,"1,800,000",2,education,1,1,0,0,0,0,5,closed
310,CA,"40,729,839","-73,991,781",10003,New York,Xtify Inc.,01/04/2009,,3,01/05/2010,07/02/2012,1,3,2,"5,686,383",3,mobile,0,0,1,0,0,0,2,acquired
482,CA,"40,750,519","-73,993,494",10001,New York,Panvidea,01/01/2007,,5,3/19/2010,3/19/2010,3,3,1,"2,700,000",2,games_video,0,0,1,0,0,0,2,acquired
1056,NY,"407,429,533","-7,398,446,109,999,990",10018,New York,TRAFFIQ,06/09/2006,,6,06/09/2006,10/08/2010,0,4,3,"18,000,000",3,advertising,1,0,1,1,0,0,2.3333,acquired
144,OH,"40,730,646","-73,986,614",10013,New York City,Pixable,12/03/2009,,3,10/11/2010,4/22/2011,0,1,2,"6,100,000",2,social,0,0,1,1,0,0,1,acquired
52,MA,"40,730,646","-73,986,614",10018,New York City,Hashable,01/01/2010,7/25/2012,2,11/22/2010,11/22/2010,0,0,1,"4,000,000",2,mobile,0,0,1,0,0,0,3,closed
564,CA,"40,730,646","-73,986,614",10010,New York City,WeHostels,11/15/2011,,1,3/18/2012,3/18/2012,0,0,1,"1,200,000",3,travel,0,1,0,0,0,0,5,acquired
598,OH,"3,363,776","-117,855,989",92660,Newport Beach,Digital Performance,01/01/2002,01/10/2012,10,11/27/2006,05/02/2010,4,8,3,"4,476,171",0,advertising,1,0,1,0,0,0,2,closed
1027,CA,"42,337,037","-7,125,174,799,999,990",2466,Newton,JackPot Rewards,01/01/2008,01/01/2012,4,01/02/2008,01/02/2008,0,0,1,"16,700,000",2,web,0,0,1,0,0,0,4,closed
814,CA,"425,656,454","-713,222,696",01862-2000,North Billerica,SemEquip,01/01/2000,,12,04/08/2005,04/08/2005,5,5,1,"26,000,000",0,semiconductor,1,0,0,0,0,0,2,acquired
262,CA,"34,172,904","-11,837,403,700,000,000",91601,North Hollywood,EQAL,01/04/2008,,4,4/16/2008,5/23/2011,0,3,2,"6,875,000",5,web,1,0,1,0,0,0,7,acquired
789,MA,"42,492,256","-7,113,454,899,999,990",1864,North Reading,Kiva Systems,01/01/2003,,9,01/01/2003,5/24/2006,0,3,2,"11,600,000",3,hardware,0,0,1,0,1,0,2,acquired
722,TX,"337,862,629","-843,877,936",30309,NW Atlanta,Zipcar,10/31/2000,,12,12/20/2002,12/15/2010,2,10,4,"60,704,370",3,transportation,1,0,0,1,0,1,2,acquired
511,UT,"4,073,901","-73,997,259",10011,NY,Lifestander,01/09/2010,01/06/2013,2,02/10/2010,02/10/2010,0,0,1,"31,000",1,web,0,1,0,0,0,0,2,closed
805,CA,"40,757,929","-73,985,506",10003,NY,5min Media,01/01/2007,,5,01/04/2007,7/23/2009,0,2,3,"12,800,000",2,games_video,0,1,1,1,0,0,1.5,acquired
673,NM,"40,730,646","-73,986,614",10012,NYC,spotdock,11/15/2011,01/06/2013,1,10/01/2012,10/01/2012,0,0,1,"600,000",0,web,0,1,0,0,0,0,2,closed
447,NJ,"37,835,676","-122,263,548",94609,Oakland,Slipstream,01/06/2010,01/05/2013,2,8/31/2010,8/31/2010,0,0,1,"20,000",2,web,0,1,0,0,0,0,1,closed
518,CA,"37,427,235","-122,145,783",94306,Palo Alto,Doostang,01/06/2005,,7,01/02/2007,05/02/2010,1,5,3,"5,750,000",4,web,1,1,1,0,0,0,1,acquired
849,MA,"37,446,411","-12,216,054",94301,Palo Alto,Bling Nation,01/01/2007,10/09/2011,5,02/07/2009,10/30/2009,2,2,2,"28,000,000",3,enterprise,0,0,1,1,0,0,1,closed
120,CA,"37,426,316","-122,141,082",94306,Palo Alto,Neopolitan Networks,01/01/2002,7/25/2008,10,6/28/2007,6/28/2007,5,5,1,"3,170,000",1,web,0,0,1,0,0,0,2,closed
450,PA,"37,429,676","-1,221,085,482",94303,Palo Alto,Scalent Systems,01/01/2003,,9,1/22/2007,1/22/2007,4,4,1,"15,000,000",1,public_relations,0,0,0,0,1,0,4,acquired
438,CA,"37,441,537","-122,158,332",94301,Palo Alto,Transparency Software,01/01/2004,01/01/2009,8,09/03/2005,01/07/2007,1,3,2,"12,050,000",0,software,1,0,1,0,0,0,2,closed
592,CA,"37,445,586","-122,161,929",95128,Palo Alto,Viewdle,01/01/2006,,6,01/03/2008,05/10/2010,2,4,3,"12,000,000",2,analytics,1,0,1,1,0,0,2,acquired
981,CA,"37,440,682","-122,123,103",94303,Palo Alto,Netli,01/01/2000,,12,2/13/2006,2/13/2006,6,6,1,"18,000,000",1,network_hosting,1,0,0,0,0,0,7,acquired
942,NY,"37,424,298","-122,139,809",94306,Palo Alto,Immunet Corporation,01/07/2008,,4,01/11/2009,01/11/2009,1,1,1,"2,000,000",1,software,0,0,1,0,0,0,2,acquired
752,NY,"374,027,811","-1,221,441,615",94304,Palo Alto,Hyperic,01/01/2004,,8,10/05/2006,05/06/2007,2,3,2,"9,900,000",2,software,0,0,1,1,0,0,2,acquired
644,TX,"37,424,298","-122,139,809",94306,Palo Alto,CafeBots,01/01/2010,01/10/2010,2,10/21/2010,10/21/2010,0,0,1,"5,000,000",2,web,0,0,1,0,0,0,1,closed
1025,NY,"374,233,698","-12,209,868,590,000,000",94303,Palo Alto,Punch Entertainment,10/05/2005,4/16/2012,7,2/27/2006,2/27/2006,0,0,1,"1,200,000",1,software,0,0,1,0,0,0,1,closed
415,PA,"37,425,359","-1,221,389,633",94306,Palo Alto,Buysight,01/01/2008,,4,04/11/2008,3/21/2012,0,4,3,"24,030,000",3,advertising,0,0,1,1,0,0,3.6667,acquired
197,CA,"37,424,298","-122,139,809",94306,Palo Alto,Onavo,01/01/2010,,2,01/05/2011,1/24/2012,1,2,2,"13,000,000",2,mobile,0,0,1,1,0,0,3,acquired
59,IN,"37,444,531","-122,163,352",94301,Palo Alto,Milo,01/01/2008,,4,01/11/2008,11/24/2009,0,1,2,"4,950,000",3,web,0,1,1,0,0,0,12.5,acquired
394,MA,"37,441,537","-122,158,332",94301,Palo Alto,Generic Media,01/01/2000,1/28/2011,12,8/26/2005,8/26/2005,5,5,1,"2,500,000",0,software,1,0,0,0,0,0,2,closed
275,CA,"37,426,316","-122,141,082",94306,Palo Alto,Kapow Software,01/01/2005,,7,01/02/2005,1/13/2010,0,5,3,"19,743,770",1,software,0,0,0,1,1,0,2.5,acquired
366,CA,"37,520,592","-122,255,907",94306,Palo Alto,TrustedID,01/01/2005,,7,01/10/2005,10/18/2007,0,2,3,"25,000,000",2,security,0,0,1,1,0,0,2,acquired
180,CO,"37,557,637","-12,228,571,399,999,900",94304,Palo Alto,Zimbra,01/01/2003,,9,01/04/2006,01/04/2006,3,3,1,"14,500,000",3,enterprise,0,0,0,0,1,0,9,acquired
819,CA,"37,441,537","-122,158,332",94301,Palo Alto,Color Labs Inc.,01/08/2010,01/06/2013,2,01/08/2010,3/23/2011,0,1,2,"41,000,000",2,other,0,0,1,1,0,0,1.5,closed
268,CA,"37,393,536","-122,076,747",94306,Palo Alto,Playdom,01/02/2008,,4,11/11/2009,6/21/2010,1,2,2,"76,000,000",3,games_video,0,0,1,0,0,0,4,acquired
365,NY,"37,424,298","-122,139,809",94306,Palo Alto,PlayerDuel,01/01/2011,01/05/2013,1,05/09/2011,6/13/2012,0,1,2,"21,189",1,mobile,1,1,0,0,0,0,1,closed
627,CA,"37,441,537","-122,158,332",94301,Palo Alto,ShopWell,01/01/2008,,4,2/22/2010,12/20/2012,2,4,5,"7,939,553",2,web,1,0,0,1,0,0,2,acquired
203,CA,"37,416,597","-122,154,064",94304,Palo Alto,Qlusters,01/01/2001,11/09/2008,11,08/08/2007,08/08/2007,6,6,1,"10,360,000",1,other,0,0,0,0,1,0,5,closed
779,CA,"37,433,414","-122,128,772",94306,Palo Alto,SnapTell,01/01/2006,,6,07/06/2007,07/06/2007,1,1,1,"4,000,000",3,software,0,0,1,0,0,0,4,acquired
244,TX,"37,441,537","-122,158,332",94301,Palo Alto,Waze,01/01/2007,,5,01/03/2008,10/18/2011,1,4,3,"67,000,000",5,transportation,0,0,1,1,1,0,2.6667,acquired
831,CA,"37,441,537","-122,158,332",94301,Palo Alto,Codesion,01/01/2002,,10,01/09/2007,01/07/2010,5,8,3,"1,400,000",2,software,0,1,0,0,0,0,1,acquired
68,CA,"34,007,967","-118,489,681",94301,Palo Alto,Mytopia,01/01/2007,,5,01/01/2008,01/03/2009,1,2,2,"3,500,000",2,games_video,0,1,1,0,0,0,2,acquired
1110,CA,"37,441,537","-122,158,332",94301,Palo Alto,ScaleIO,01/01/2011,,1,04/12/2012,04/12/2012,1,1,1,"12,000,000",2,software,1,0,0,0,0,0,2,acquired
202,CA,"374,210,225","-1,221,377,411",94301,Palo Alto,GoPollGo,01/01/2011,,1,7/27/2011,7/27/2011,0,0,1,"425,000",3,web,0,1,0,0,0,0,2,acquired
710,CA,"37,445,586","-122,161,929",94301-1705,Palo Alto,Particle Code,01/05/2010,,2,6/30/2010,6/30/2010,0,0,1,"3,000,000",1,software,1,0,0,0,0,0,1,acquired
1111,IL,"37,440,682","-122,123,103",94303,Palo Alto,Moonshoot,01/01/2007,01/02/2012,5,2/18/2010,01/04/2012,3,5,2,"6,760,000",2,web,1,0,0,0,0,0,1.5,closed
11,NY,"40,944,543","-74,075,419",7652,Paramus,AkaRx,01/01/2005,,7,07/01/2010,07/01/2010,5,5,1,"26,100,000",0,biotech,1,0,0,0,0,0,2,acquired
741,CA,"34,147,047","-118,148,896",91101,Pasadena,Cramster,01/01/2002,,10,9/25/2008,4/14/2010,6,8,2,"9,000,000",1,web,0,0,1,1,0,0,1,acquired
967,PA,"34,142,973","-118,140,553",91105,Pasadena,FastSoft,01/01/2006,,6,11/06/2007,04/09/2012,1,6,4,"5,965,000",1,software,1,0,1,0,0,0,1,acquired
761,CA,"34,147,645,000,000,000","-118,144,478",91105,Pasadena,Loud3r,01/09/2007,7/15/2012,5,05/06/2009,12/28/2009,2,2,2,"3,529,175",3,web,1,0,1,0,0,0,1,closed
1094,TN,"38,279,431","-122,668,452",94954,Petaluma,Dilithium Networks,01/01/2001,01/10/2012,11,4/23/2003,03/06/2010,2,9,7,"98,170,000",3,mobile,1,0,0,1,1,1,5.2,closed
1144,CA,"38,232,583","-122,636,465",94954,Petaluma,Teknovus,01/01/2001,,11,01/01/2002,11/16/2009,1,8,5,"62,600,000",2,semiconductor,1,0,1,1,1,1,9.3333,acquired
980,NY,"39,951,311","-75,169,522",10011,Philadelphia,Invite Media,01/02/2007,,5,01/12/2007,01/12/2009,0,2,3,"5,000,000",4,advertising,0,1,1,0,0,0,1.6667,acquired
921,MA,"39,952,399","-7,516,359",19104,Philadelphia,Avid Radiopharmaceuticals,01/01/2005,,7,1/25/2005,5/21/2009,0,4,4,"69,900,000",0,biotech,0,1,1,0,1,1,4.75,acquired
885,CA,"39,952,399","-7,516,359",19103,Philadelphia,MobileReactor,01/01/2010,01/07/2013,2,10/24/2011,6/15/2012,1,2,2,"1,175,000",1,software,1,0,0,0,0,0,1,closed
5,TN,"3,572,591,770,000,000","-7,917,917,709,999,990",27312,Pittsboro,Biolex Therapeutics,01/01/1997,01/06/2012,15,07/01/2005,12/19/2011,8,14,7,"162,264,126",1,biotech,1,0,0,1,1,1,6.75,closed
43,CA,"40,441,694","-79,990,086",15219,Pittsburgh,Zipano,01/06/2009,5/27/2012,3,01/07/2009,01/07/2009,0,0,1,"25,000",0,security,0,1,0,0,0,0,1,closed
1052,WA,"40,418,851","-79,904,163",15218,Pittsburgh,ThermalTherapeuticSystems,01/06/2006,3/13/2013,6,01/12/2009,09/11/2011,3,5,2,"3,508,462",0,medical,1,0,1,0,0,0,3,closed
796,CA,"40,441,694","-79,990,086",15213,Pittsburgh,Lama Lab,01/01/2009,01/06/2013,3,5/31/2010,08/07/2011,1,2,2,"1,213,066",0,enterprise,1,0,0,0,0,0,1,closed
210,CA,"33,068,275","-96,711,101",75023,Plano,Auvitek International,01/03/2004,2/20/2011,8,09/05/2006,09/05/2006,2,2,1,"9,000,000",0,semiconductor,0,0,0,1,0,0,4,closed
818,MA,"3,397,279","-118,427,578",90094,Playa Vista,WebVisible,01/01/2001,01/10/2011,11,01/09/2005,11/02/2010,4,9,3,"37,000,000",4,software,0,0,1,1,1,0,1.3333,closed
198,CA,"3,978,373","-100,445,882",94566,Pleasanton,QuantaLife,01/01/2008,,4,12/13/2010,7/22/2011,2,3,2,"20,757,182",1,biotech,0,0,0,1,0,0,1,acquired
498,CA,"37,661,002","-121,897,829",94566,Pleasanton,Echopass Corporation,01/01/2000,,12,10/30/2006,07/04/2010,6,10,2,"9,000,000",1,network_hosting,0,0,0,0,0,0,4,acquired
1038,CA,"37,662,431","-121,874,679",94588,Pleasanton,Arroyo Video Solutions,01/01/2002,,10,02/03/2005,02/03/2005,3,3,1,"12,000,000",0,games_video,0,0,0,0,1,0,5,acquired
306,CA,"45,006,515","-9,346,651",55441,Plymouth,BridgePoint Medical,01/01/2005,,7,1/23/2007,3/25/2011,2,6,3,"28,200,000",0,medical,1,0,0,1,1,0,3,acquired
1146,CA,"45,520,247","-122,674,195",97209,Portland,Meridian,01/03/2011,,1,9/14/2011,8/30/2012,0,1,2,"1,975,000",2,enterprise,1,1,0,0,0,0,3,acquired
36,MD,"45,520,247","-122,674,195",97214,Portland,CrowdCompass,01/04/2009,,3,11/12/2011,11/12/2011,2,2,1,"1,300,000",2,mobile,0,0,1,0,0,0,1,acquired
253,CA,"45,520,247","-122,674,195",97201,Portland,SnapNames,01/01/2000,,12,01/06/2001,12/31/2001,1,1,3,"8,800,000",2,network_hosting,0,0,1,1,0,0,1,acquired
1153,CA,"3,978,373","-100,445,882",97204,Portland,AppFog,01/08/2010,,2,01/01/2011,10/08/2011,0,1,2,"9,800,000",4,enterprise,0,0,1,1,0,0,4.5,acquired
532,WA,"45,520,247","-122,674,195",97224,Portland,Max-Viz,01/01/2001,,11,01/01/2008,01/01/2008,7,7,1,"3,000,000",1,hardware,0,0,1,0,0,0,3,acquired
200,CA,"39,050,108","-7,740,082",20165,Potomac Falls,Summize,01/11/2006,,6,01/06/2007,01/06/2007,0,0,1,"750,000",3,search,0,1,0,0,0,0,2,acquired
373,CA,"40,349,274","-74,659,296",8540,Princeton,DNP Green Technology,01/01/2008,8/24/2012,4,1/17/2010,1/17/2010,2,2,1,"12,000,000",0,cleantech,0,0,1,0,0,0,6,closed
1150,CA,"5,143,247","-2,664,213",2906,Providence,DiJiPOP,01/11/2008,,4,01/08/2009,06/12/2010,0,2,2,"2,000,000",3,advertising,0,1,0,0,0,0,1.5,acquired
1011,CO,"5,143,247","-2,664,213",2903,Providence,Tracelytics,01/07/2010,,2,03/11/2011,3/22/2012,1,2,2,"5,800,000",2,enterprise,0,1,1,0,0,0,4,acquired
909,MA,"47,184,901","-122,292,141",98371,Puyallup,Million Dollar Earth,01/03/2011,01/10/2012,1,07/03/2011,07/03/2011,0,0,1,"30,000",1,advertising,0,1,0,0,0,0,2,closed
554,CA,"3,576,524,000,000,000","-78,731,161",27606,Raleigh,Inlet Technologies,01/01/2003,,9,7/26/2005,08/09/2008,2,5,3,"22,400,000",1,network_hosting,1,0,0,1,1,0,3.6667,acquired
269,CA,"3,579,181","-7,874,123",27607,Raleigh,rPath,01/04/2005,01/05/2013,7,1/24/2006,10/22/2010,1,5,4,"32,500,000",3,enterprise,0,0,1,1,1,1,2.75,closed
773,CA,"35,780,398","-78,639,099",27518,Raleigh,Oasys Mobile,01/01/1984,5/21/2012,28,11/18/2005,11/18/2005,21,21,1,"8,000,000",1,software,1,0,0,0,0,0,2,closed
865,NY,"40,347,054","-74,064,306",7701,Red Bank,Kurani Interactive,01/01/2000,01/06/2013,12,11/25/2010,11/25/2010,10,10,1,"275,000",1,software,0,1,0,0,0,0,2,closed
1031,CA,"47,676,378","-122,122,155",98052,Redmond,Smilebox,8/28/2000,,12,01/02/2006,2/23/2010,5,9,3,"14,000,000",0,photo_video,0,0,1,1,0,0,3,acquired
385,CA,"47,682,233","-122,135,521",98052,Redmond,Sampa,01/03/2005,7/17/2009,7,01/08/2007,02/04/2008,2,3,2,"1,310,000",4,web,0,1,0,0,0,0,1,closed
658,MA,"37,522,281","-122,258,139",94065,Redwood City,TwoFish,01/01/2006,,6,01/12/2006,10/10/2008,0,2,2,"9,500,000",2,ecommerce,0,0,1,1,0,0,2.5,acquired
1003,CA,"37,512,318","-12,220,091,399,999,900",94063,Redwood City,Replay Solutions,01/01/2004,,8,05/12/2006,8/18/2008,2,4,2,"15,200,000",0,software,0,0,1,1,0,0,2,acquired
224,GA,"3,752,845","-122,263,721",94065,Redwood City,Amobee,01/05/2005,,7,01/11/2006,01/03/2011,1,5,6,"72,000,000",2,advertising,1,0,1,1,1,1,2.3333,acquired
153,CA,"37,534,538","-122,252,466",94065,Redwood City,PacketHop,01/01/2002,04/01/2013,10,08/08/2005,08/08/2005,3,3,1,"10,000,000",1,public_relations,0,0,0,0,1,0,4,closed
164,CA,"37,484,347","-122,225,803",94063,Redwood City,Calibra Medical,01/01/2004,,8,11/24/2009,4/15/2011,5,7,4,"19,800,000",0,biotech,1,0,0,0,0,1,5,acquired
350,MA,"37,536,402","-122,325,129",94065,Redwood City,Bigfoot Networks,01/01/2006,,6,06/03/2006,11/17/2009,0,3,3,"20,750,000",2,hardware,1,0,1,1,0,0,2.3333,acquired
856,CA,"37,502,742","-122,211,281",94063,Redwood City,Grouply,01/03/2006,01/01/2012,6,01/06/2007,1/14/2008,1,2,3,"2,600,000",2,network_hosting,0,1,1,0,0,0,3.6667,acquired
729,NY,"37,484,347","-122,225,803",94063,Redwood City,Zenprise,01/01/2003,,9,06/06/2005,01/01/2012,2,9,6,"64,630,000",3,mobile,1,0,0,1,1,0,3.6667,acquired
839,CA,"37,486,368","-122,230,116",94063,Redwood City,Qik,01/06/2006,,6,09/04/2008,06/01/2011,2,5,4,"14,800,000",3,mobile,1,0,0,1,1,0,2.25,acquired
1040,VA,"3,748,657,100,000,000","-122,229,161",94063,Redwood City,Predictify,01/03/2007,01/08/2009,5,3/25/2008,3/25/2008,1,1,1,"4,300,000",3,advertising,0,0,1,0,0,0,2,closed
12,CA,"37,502,169","-122,217,727",94063,Redwood City,Pearl Therapeutics,01/01/2006,,6,03/07/2008,01/04/2013,2,7,6,"232,000,100",0,biotech,0,0,1,0,1,1,3.6667,acquired
441,MA,"37,487,259","-122,232,217",94063,Redwood City,CubeTree,01/01/2008,,4,01/02/2008,02/11/2009,0,1,3,"11,500,000",3,enterprise,0,1,1,1,0,0,1.5,acquired
915,CA,"3,978,373","-100,445,882",94063-2026,Redwood City,NebuAd,01/01/2006,5/20/2009,6,01/07/2007,01/09/2007,1,1,2,"30,150,000",3,advertising,0,0,1,1,0,0,1.5,closed
458,CA,"38,958,402","-77,357,974",20191,Reston,Defywire,01/01/2003,01/05/2008,9,4/26/2005,3/27/2007,2,4,2,"10,600,000",1,mobile,1,0,0,1,0,0,3,closed
516,VA,"32,945,353,999,999,900","-96,708,874",75081,Richardson,Sirific Wireless,01/01/2000,,12,12/02/2007,12/02/2007,7,7,1,"18,800,000",0,semiconductor,0,0,0,0,1,0,7,acquired
534,OR,"32,997,114","-96,676,137",75082,Richardson,AppTrigger,01/01/2002,,10,12/13/2007,12/13/2007,5,5,1,"21,500,000",0,public_relations,0,0,0,0,1,0,4,acquired
471,NY,"32,997,114","-96,676,137",75082,Richardson,Navini Networks,01/01/2000,,12,10/08/2005,6/21/2006,5,6,2,"30,920,000",1,public_relations,1,0,0,0,0,0,3.5,acquired
893,PA,"41,019,264","-73,683,462",10573,Rye Brook,eBillme,01/10/2004,6/15/2012,8,9/20/2006,01/09/2008,2,3,2,"23,000,000",0,ecommerce,1,0,0,0,0,0,3,closed
509,ME,"44,950,404","-93,101,503",55113,Saint Paul,Apnex Medical,01/01/2006,01/05/2013,6,02/12/2009,9/24/2012,3,6,3,"44,000,000",0,medical,1,0,0,1,1,0,2.3333,closed
44,CA,"37,628,328","-122,420,814",94066,San Bruno,Planet Metrics,01/01/2007,07/02/2011,5,12/11/2008,12/11/2008,1,1,1,"2,300,000",2,cleantech,0,0,1,0,0,0,2,closed
328,TX,"37,626,166","-122,411,025",94066,San Bruno,IronPort Systems,01/01/2000,,12,6/25/2002,10/25/2004,2,4,2,"61,500,000",3,hardware,0,0,0,1,0,1,4,acquired
472,CA,"37,627,971","-122,426,804",94066,San Bruno,YouTube,01/02/2005,,7,01/11/2005,01/04/2006,0,1,2,"11,500,000",6,games_video,0,0,1,1,0,0,1,acquired
727,MA,"37,626,166","-122,411,025",94066,San Bruno,SocialShield,01/09/2009,,3,05/10/2010,05/10/2010,1,1,1,"10,000,000",2,software,0,0,1,0,0,0,7,acquired
720,CA,"375,068,854","-1,222,475,729",94070,San Carlos,Aster Data Systems,01/07/2005,,7,01/11/2005,9/22/2010,0,5,4,"53,000,000",3,analytics,0,1,1,1,1,0,4.5,acquired
190,CA,"4,235,888","-7,105,682",92101,San Diego,Bandsintown,01/01/2007,,5,01/04/2009,01/01/2010,2,3,3,"375,000",3,music,0,1,0,0,0,0,1,acquired
160,GA,"32,901,049","-117,192,656",92121,San Diego,Plixi,3/18/2009,,3,3/30/2010,3/30/2010,1,1,1,"2,600,000",2,web,0,0,1,0,0,0,4,acquired
840,NJ,"32,721,834","-117,161,797",92101,San Diego,Flud,01/10/2010,08/08/2013,2,4/13/2011,01/09/2012,1,1,3,"2,100,000",2,enterprise,1,1,0,0,0,0,4,closed
236,NY,"32,902,266","-11,720,834",92121,San Diego,Veoh,01/01/2004,,8,01/07/2005,03/06/2008,1,4,4,"69,750,000",4,games_video,0,0,1,1,1,1,5,acquired
603,MD,"32,897,274","-117,201,076",92121,San Diego,Avaak,01/01/2004,,8,03/10/2008,3/22/2010,4,6,2,"17,000,000",2,mobile,0,0,1,1,0,0,3.5,acquired
530,CA,"32,901,049","-117,192,656",92121,San Diego,Verari Systems,01/01/1996,01/01/2010,16,05/06/2007,05/06/2007,11,11,1,"20,000,000",0,hardware,0,0,0,0,1,0,5,closed
6,CA,"32,962,655","-117,189,656",92130,San Diego,Elevation Pharmaceuticals,01/01/2007,,5,1/21/2010,04/01/2012,3,5,4,"89,400,001",0,biotech,1,0,1,1,0,0,4.3333,acquired
851,CA,"32,901,049","-117,192,656",92121,San Diego,Helicomm,01/01/2002,3/15/2013,10,3/21/2006,3/21/2006,4,4,1,"1,000,000",0,network_hosting,1,0,0,0,0,0,2,closed
451,TX,"32,877,656","-117,210,595",92121,San Diego,Nirvanix,01/07/2007,10/15/2013,5,9/18/2007,03/05/2012,0,5,5,"70,000,000",5,enterprise,1,0,1,1,1,0,4.2,closed
265,CA,"327,154","-1,171,565",92128,San Diego,ID Analytics,01/01/2002,,10,01/05/2002,5/16/2007,0,5,3,"35,150,000",1,web,0,0,1,1,1,0,3,acquired
188,CA,"32,988,246,999,999,900","-117,080,769",92128,San Diego,Sequoia Communications,01/01/2000,01/01/2011,12,09/11/2004,02/06/2009,4,9,7,"74,000,000",0,semiconductor,1,0,0,0,1,1,2,closed
719,CA,"3,978,373","-100,445,882",92130-2042,San Diego,Aragon Pharmaceuticals,01/01/2009,,3,5/27/2009,04/10/2012,0,3,4,"122,000,000",1,biotech,0,0,1,1,1,1,2.5,acquired
1053,DC,"32,901,049","-117,192,656",92121,San Diego,ecoATM,02/08/2008,,4,2/17/2010,06/02/2013,2,5,4,"71,400,000",3,cleantech,1,0,1,0,0,0,2.6667,acquired
1064,NY,"329,388,917","-1,172,398,594",92130,San Diego,Imagine Communications,01/01/2005,,7,01/01/2005,4/20/2010,0,5,4,"34,700,000",1,software,1,0,1,1,0,0,2.25,acquired
423,CA,"37,779,281","-122,419,236",94105,San Francisco,Inhale Digital,01/08/2010,01/10/2012,2,01/08/2010,01/04/2012,0,1,2,"1,300,000",1,games_video,1,1,0,0,0,0,1,closed
123,MA,"37,779,281","-122,419,236",94105,San Francisco,Karma,01/01/2011,,1,01/01/2011,11/14/2011,0,0,2,"2,304,999",2,mobile,1,0,0,0,0,0,5,acquired
100,NV,"37,791,137","-122,391,843",94111,San Francisco,Elastra,01/01/2007,1/28/2011,5,8/15/2007,05/08/2008,0,1,2,"14,600,000",3,software,0,0,1,1,0,0,2,closed
791,CA,"377,795,014","-1,223,948,712",94107,San Francisco,Fotomoto,01/10/2008,,4,01/12/2008,5/26/2011,0,3,3,"1,822,922",3,ecommerce,0,1,1,0,0,0,2.3333,acquired
56,NY,"377,870,842","-1,224,038,047",94103,San Francisco,Mashery,01/05/2006,,6,01/01/2007,7/23/2012,0,6,6,"34,700,000",4,enterprise,1,1,1,1,1,1,5,acquired
